id_venda,cliente,produto,data_venda,preco,quantidade
475,Joshua Jacobson,Mouse,2020-07-06,52.85,1
476,Ashley Mullen,Impressora,2020-12-08,1123.52,4
477,Sara Wright,Laptop,2021-05-30,1676.0,4
478,Kathleen Russell,Laptop,2020-06-05,3072.83,2
479,Angela Reid,Tablet,2023-10-31,1815.64,2
480,Adam Gentry,Laptop,2020-12-06,2763.23,4
481,Lisa Thompson,Celular,2023-04-17,1677.25,1
482,Juan Chambers,Roteador,2021-11-07,275.06,1
483,Michael Knight,Mouse,2021-04-25,187.13,3
484,Cassandra Michael,Monitor,2020-05-02,1316.34,5
485,Christopher Huff,Câmera,2022-10-02,3647.08,4
486,Jonathan Moore,Impressora,2023-08-29,403.06,3
487,Virginia Crawford,Monitor,2022-03-02,1057.24,3
488,James Morris,Laptop,2021-11-02,2521.14,1
489,Kimberly Rodriguez,Fone de Ouvido,2021-02-14,55.61,5
490,Mrs. Angela Fletcher,Roteador,2023-10-22,295.84,5
491,Frank Hicks,Teclado,2023-09-28,337.33,1
492,Natalie Hill,Fone de Ouvido,2020-02-17,98.56,3
493,James Garcia,Impressora,2020-01-12,1132.19,1
494,Mrs. Melissa Williams,Roteador,2021-07-21,213.5,3
495,Jamie Torres,Monitor,2020-04-29,978.66,2
496,Donald Rice,Tablet,2023-04-15,2164.22,4
497,Amanda Terry,Câmera,2023-02-17,1082.98,2
498,Dr. Sean White,Celular,2020-07-27,1399.7,4
499,Joseph Bishop,Câmera,2020-02-16,4194.35,2
500,Jason Finley,Celular,2023-04-23,941.26,3
501,Dustin Cummings,Câmera,2022-09-20,1056.36,5
502,Clarence Thompson,Roteador,2023-06-05,398.72,5
503,Bruce Fletcher,Mouse,2023-12-31,119.64,3
504,Frank Mckay,Laptop,2021-09-10,2977.54,3
505,Sherri Malone,Tablet,2023-11-05,737.3,4
506,Tyler Freeman,Celular,2023-09-20,900.32,5
507,Christopher Jensen,Monitor,2020-01-19,1925.74,5
508,Andrew Edwards,Celular,2022-09-10,1487.79,2
509,Adriana Young,Celular,2021-10-09,1275.75,5
510,Thomas Vargas,Câmera,2020-07-20,1315.75,5
511,William Ramirez MD,Celular,2021-07-26,925.5,4
512,Robert Walker,Teclado,2021-05-03,365.3,3
513,Jackie Velasquez,Fone de Ouvido,2020-02-17,233.31,4
514,Donna Ramirez,Tablet,2021-12-28,2064.61,3
515,William Thornton,Celular,2021-05-11,1915.64,2
516,Jay Clements,Câmera,2022-08-26,2327.98,2
517,Lauren Lester,Celular,2020-12-24,1561.81,4
518,Kimberly Frazier,Tablet,2020-03-11,1948.22,2
519,Gary Adkins,Monitor,2022-08-06,1676.55,2
520,Garrett Collins,Câmera,2022-02-02,4132.45,2
521,John Henderson,Celular,2022-09-30,1235.62,1
522,Leah Baxter,Laptop,2021-07-10,3260.75,5
523,Kristen Friedman,Celular,2023-07-31,843.22,5
524,Tammy Haley,Celular,2020-06-13,840.52,5
525,Cindy Mitchell,Roteador,2021-11-22,471.82,3
526,Eric Wilson,Fone de Ouvido,2022-01-13,62.8,2
527,Lauren Hood,Teclado,2021-01-09,175.5,3
528,Kathy Scott,Tablet,2020-02-09,2184.64,1
529,Melanie Schmidt,Câmera,2022-05-29,4996.35,5
530,Amanda Garcia,Roteador,2021-12-21,200.93,1
531,Stephanie Peters,Tablet,2021-09-12,2402.14,3
532,Christopher Graham,Fone de Ouvido,2020-07-21,79.99,5
533,Jason Roberson,Tablet,2020-11-30,1139.73,5
534,Timothy Johns,Fone de Ouvido,2023-12-30,226.98,2
535,Victoria Villa,Roteador,2022-04-23,100.5,4
536,Lisa Ball,Celular,2021-04-10,2026.02,4
537,Catherine White,Roteador,2022-07-26,248.16,2
538,Adam Logan,Mouse,2020-01-20,174.3,5
539,Debra Green,Celular,2020-08-21,1358.78,5
540,Madeline James,Fone de Ouvido,2020-05-16,217.95,4
541,James Edwards,Fone de Ouvido,2021-05-18,221.75,4
542,Jennifer Copeland,Fone de Ouvido,2023-07-20,80.12,5
543,Bradley Jones,Impressora,2023-04-19,702.03,2
544,Nicole Salazar,Tablet,2022-11-12,1027.68,1
545,Jessica Johnson,Laptop,2021-11-14,2583.19,1
546,Mark Weber,Mouse,2022-04-26,137.29,2
547,Thomas Lee,Fone de Ouvido,2020-02-07,286.35,5
548,Thomas Lewis,Roteador,2022-03-04,137.53,2
549,William Perry,Fone de Ouvido,2021-07-30,283.28,2
550,Robert Bell,Fone de Ouvido,2022-10-13,172.22,5
551,Zachary Garner,Câmera,2022-05-20,2187.54,2
552,Brent Hart,Teclado,2022-09-11,123.64,2
553,Chad Adams,Impressora,2023-10-15,940.6,1
554,Tiffany Mora,Câmera,2022-11-02,1391.28,5
555,Dr. Karen Chase PhD,Fone de Ouvido,2021-09-17,110.38,4
556,Christina Thomas,Impressora,2023-02-08,705.88,3
557,Brooke Miller,Monitor,2022-05-13,510.81,2
558,Calvin Mendoza,Monitor,2022-06-14,544.64,4
559,Phyllis Brooks,Fone de Ouvido,2023-11-14,108.15,5
560,Ashley Lozano,Mouse,2020-10-10,157.49,1
561,Tony Shaffer,Monitor,2022-06-03,1023.56,5
562,Steven Christensen,Impressora,2023-02-07,984.05,4
563,Mrs. Rhonda Cole,Teclado,2020-09-28,385.66,2
564,John Robinson,Impressora,2022-08-18,798.2,5
565,Jimmy Glover,Teclado,2021-05-23,312.52,4
566,Jessica Hunter,Teclado,2022-12-06,259.33,4
567,Jose Turner,Teclado,2021-06-11,313.74,2
568,Wendy Gutierrez,Mouse,2021-01-04,108.75,5
569,Robin Harvey,Roteador,2023-12-31,380.87,3
570,Debra Harrison,Monitor,2021-06-06,1028.29,2
571,Devin Page,Roteador,2021-07-03,483.79,1
572,Timothy Powell,Mouse,2020-10-20,157.06,3
573,Ashley Gordon,Câmera,2021-08-02,2137.89,1
574,Amanda Gallagher,Monitor,2023-08-12,1023.52,5
575,Jessica Johnson,Fone de Ouvido,2022-07-18,204.06,5
576,Zachary Atkinson,Mouse,2022-06-30,94.17,2
577,Christopher Callahan,Laptop,2022-08-24,2085.9,3
578,Paul Ingram,Mouse,2022-06-01,61.08,2
579,Amy Campbell,Tablet,2020-09-26,737.96,1
580,Autumn Kelley,Roteador,2023-03-22,286.79,4
581,Tammy Harvey,Impressora,2020-05-27,1004.49,2
582,Kelly Garcia,Impressora,2021-01-10,965.74,5
583,Tony Gibson,Fone de Ouvido,2022-08-30,198.94,3
584,Erica Phillips,Tablet,2023-09-27,2035.86,4
585,Ashley Hodges,Teclado,2022-03-15,237.92,5
586,Christopher Chen,Mouse,2022-05-10,133.61,4
587,Veronica Glenn,Roteador,2021-04-29,179.12,2
588,Olivia Clarke,Celular,2021-04-16,893.93,3
589,Mike Lee,Teclado,2020-06-24,305.28,2
590,Angela Murphy,Tablet,2023-07-01,1879.48,2
591,Ian Ford DDS,Mouse,2021-04-23,197.18,5
592,Vanessa Glenn,Laptop,2023-03-31,3139.02,5
593,Melanie Curry,Celular,2022-02-02,2217.0,5
594,Debbie Bryan,Laptop,2022-01-04,2362.9,2
595,Jennifer Webster,Tablet,2020-07-07,1928.42,5
596,Brandon Mathews,Impressora,2022-11-08,1078.65,3
597,Zachary Peck,Tablet,2022-08-05,1949.33,5
598,Erin Williams,Monitor,2021-03-05,1070.16,4
599,Andrew Johns,Laptop,2020-10-03,2867.77,4
600,Christine Weber,Fone de Ouvido,2023-03-25,209.77,4
601,Benjamin Christian,Câmera,2022-09-08,1146.12,1
602,Heather Thompson,Monitor,2020-07-27,649.88,5
603,Rebecca Shepard,Roteador,2023-05-10,483.07,3
604,David Shepherd,Laptop,2020-09-08,2093.01,3
605,Eric Deleon,Mouse,2023-10-15,88.8,4
606,Danielle Russell,Tablet,2020-01-03,1162.27,4
607,Samantha Kelly,Impressora,2020-06-29,523.09,1
608,Carla Byrd,Impressora,2020-01-13,1080.64,2
609,Jason Gray,Teclado,2020-09-30,398.03,2
610,Troy Fuller,Câmera,2021-02-18,1057.66,2
611,Corey Hunt,Celular,2021-08-21,919.43,4
612,Dawn Montoya,Teclado,2021-10-17,259.79,4
613,Nicole Newman,Impressora,2022-06-17,901.73,4
614,Devin Fischer,Impressora,2020-08-14,356.97,3
615,Colleen Murray,Laptop,2021-04-06,1757.18,3
616,Adrienne Jenkins,Monitor,2020-01-21,1366.75,2
617,Vanessa Moody,Impressora,2020-07-12,814.33,1
618,Rachael Miles,Mouse,2021-04-15,103.17,4
619,Rebecca Cooper,Mouse,2020-06-02,74.39,2
620,Sherry Smith,Impressora,2020-02-05,1069.55,1
621,Mark Brock,Impressora,2023-05-08,895.04,4
622,Elijah Williamson DDS,Monitor,2020-10-08,1919.97,3
623,Marisa Brooks,Roteador,2023-11-16,363.81,1
624,Walter Rogers,Tablet,2023-11-01,982.93,1
625,James Greer,Teclado,2022-11-12,146.52,5
626,Kevin Contreras II,Mouse,2022-09-10,121.82,2
627,Christina Booth,Fone de Ouvido,2020-06-02,234.08,5
628,Jacob Watson,Celular,2022-09-18,832.22,5
629,Francis Spence,Teclado,2023-09-24,331.5,5
630,Kristie Beard,Teclado,2020-12-21,357.26,5
631,Michele Morgan,Impressora,2021-07-28,535.96,4
632,Stephen Evans,Mouse,2023-05-02,116.03,5
633,Ashley Nelson,Laptop,2023-03-24,3834.06,3
634,Brian Dyer,Laptop,2022-02-19,1515.21,4
635,Jeffrey Johnson,Teclado,2022-08-29,290.53,4
636,Ryan Manning,Laptop,2021-04-21,2126.59,5
637,Jesse Hayes,Teclado,2020-02-04,368.87,5
638,Catherine Fletcher,Laptop,2022-05-05,2674.06,2
639,Steven Pratt,Mouse,2021-04-16,74.91,4
640,Cynthia Willis,Tablet,2021-05-30,1186.59,2
641,Courtney Williams,Laptop,2022-01-31,2917.25,3
642,Ernest Contreras,Laptop,2023-07-25,1695.45,1
643,Elijah Chandler,Impressora,2021-08-22,1042.26,5
644,Gabrielle Conrad,Fone de Ouvido,2022-09-08,146.99,5
645,Kristen Schroeder,Laptop,2023-11-07,3017.64,1
646,Michael Burke,Roteador,2021-11-12,491.78,5
647,Richard Wong,Laptop,2020-03-26,3002.48,3
648,Julie Richard,Monitor,2022-06-27,1461.82,3
649,Maria Taylor,Câmera,2023-06-10,1089.12,4
650,Vanessa Williams,Tablet,2023-11-13,1383.39,1
651,Samantha Myers,Celular,2022-11-22,1638.8,4
652,Shannon Martinez,Monitor,2020-05-29,1431.61,5
653,Ashley Walsh,Tablet,2022-04-19,850.63,5
654,David Willis,Celular,2020-04-07,1881.4,4
655,Dawn Mcfarland,Laptop,2020-09-05,1909.66,2
656,Melissa Silva,Fone de Ouvido,2022-07-16,248.31,4
657,David Mckee,Mouse,2021-12-03,72.54,5
658,Laurie Rivera,Teclado,2022-03-12,172.25,4
659,Carlos Shelton,Celular,2023-03-23,1637.37,4
660,Robert Parker,Monitor,2021-04-25,1893.12,1
661,Mathew Griffith,Monitor,2022-09-27,1094.05,2
662,Steven Carter,Câmera,2020-07-07,2002.66,1
663,Russell Roach,Laptop,2021-05-29,2670.93,2
664,Rachel Donovan,Impressora,2023-08-24,336.71,5
665,John Dixon,Mouse,2023-05-14,146.52,2
666,Annette Rodriguez,Roteador,2021-07-13,360.88,2
667,Christine Mcdaniel,Tablet,2023-05-01,1841.09,4
668,Darlene Short,Tablet,2023-09-23,2037.72,3
669,David Davis,Impressora,2022-10-20,894.67,1
670,Suzanne Stevenson,Laptop,2023-10-30,2632.2,1
671,Juan Golden,Tablet,2022-10-22,861.03,5
672,Justin Castro,Roteador,2023-06-16,129.65,4
673,Robin Burgess,Mouse,2021-05-18,112.14,1
674,Stephen Mann,Tablet,2022-07-08,2081.13,3
675,Vanessa Harris,Fone de Ouvido,2020-06-23,198.02,2
676,Andrew Baker,Laptop,2022-12-09,2277.64,3
677,Gregory Miller,Fone de Ouvido,2022-05-01,140.32,5
678,Brett Fields,Mouse,2023-12-01,114.34,5
679,Robert Meza,Celular,2020-08-08,1035.07,4
680,Andrew Taylor,Celular,2021-05-20,881.3,1
681,Teresa Casey,Monitor,2021-12-12,1545.33,2
682,Michele Stevenson,Fone de Ouvido,2022-05-16,123.42,5
683,Alyssa Coleman,Mouse,2021-12-30,135.2,5
684,Mark Yates,Celular,2023-08-18,2291.9,4
685,Bradley Mays,Câmera,2023-04-05,4841.14,3
686,Gary Huff,Tablet,2020-02-10,719.8,1
687,Barbara Kelly,Mouse,2021-03-06,121.59,5
688,Renee Brown,Teclado,2021-11-07,193.92,4
689,Dakota Wright,Câmera,2020-04-21,4818.19,2
690,Megan Flores,Tablet,2023-07-11,1048.32,3
691,Robert Jensen,Celular,2022-01-07,1657.3,5
692,Christopher Moon,Monitor,2021-04-13,943.32,4
693,Madison Munoz,Câmera,2020-05-23,1905.27,5
694,Michael Garcia,Câmera,2022-12-31,1099.39,5
695,Keith Lee,Roteador,2021-07-30,108.14,1
696,Nancy Gray,Mouse,2022-10-20,68.3,5
697,Todd Choi,Mouse,2021-03-21,54.6,2
698,Erika Butler,Monitor,2020-07-30,1861.33,5
699,Anne Simmons,Fone de Ouvido,2021-04-01,101.52,4
700,Krystal Stewart,Câmera,2021-02-08,4482.99,5
701,Betty Mcgee,Tablet,2021-04-30,2363.92,5
702,Cindy Gomez,Laptop,2023-11-07,3522.59,1
703,Norman Vaughn,Fone de Ouvido,2023-09-24,253.98,5
704,Paul Hancock,Tablet,2022-03-01,1751.63,1
705,Kevin Meyer,Teclado,2020-06-02,388.27,4
706,Kimberly Miller,Monitor,2020-03-10,1227.1,1
707,Kaitlin Kelley,Monitor,2023-12-31,1682.07,5
708,Stacy Velazquez,Fone de Ouvido,2022-02-11,148.8,3
709,Robert Stevenson,Tablet,2022-05-12,921.13,5
710,Christina Walsh,Câmera,2020-11-02,2238.66,5
711,Lisa Blake,Teclado,2023-10-26,103.42,5
712,Robert Cook,Celular,2023-03-04,1275.29,3
713,Janice Hill,Impressora,2022-05-30,881.01,3
714,Blake Fitzpatrick,Monitor,2020-09-29,1199.74,1
715,Jasmine Kirby,Fone de Ouvido,2022-10-18,184.34,3
716,Craig Baker,Monitor,2021-09-11,1149.26,3
717,Christopher Wolf,Laptop,2020-05-20,1509.52,2
718,Tanya Sherman,Mouse,2023-09-12,88.86,5
719,Lindsay Sanchez,Impressora,2023-04-02,500.33,2
720,Shannon Guzman,Câmera,2022-06-08,4155.03,2
721,Brett Wong,Teclado,2021-01-23,306.73,3
722,Nicholas Stewart,Fone de Ouvido,2021-01-23,204.67,1
723,Mitchell Nguyen,Celular,2023-11-27,1623.13,3
724,Mark Miller,Tablet,2021-08-11,1933.36,3
725,Sarah Carpenter,Impressora,2023-02-11,888.69,4
726,David Bennett,Impressora,2023-05-21,761.02,5
727,Barbara Johnson,Roteador,2020-05-23,144.26,3
728,Tina Freeman,Roteador,2020-12-31,174.36,1
729,Melissa Howard,Impressora,2021-10-03,660.98,4
730,Stephanie Perry,Monitor,2023-12-06,1508.71,3
731,William Singleton,Tablet,2023-12-17,1634.32,1
732,Mark Branch,Mouse,2021-07-30,185.03,4
733,Tamara Baird,Teclado,2022-12-29,366.85,3
734,Jasmine Love,Laptop,2022-01-13,3242.97,5
735,Paul Rice,Fone de Ouvido,2023-12-03,215.31,1
736,Cheyenne Francis,Tablet,2023-11-04,1102.35,2
737,Janet Matthews,Impressora,2022-07-11,462.17,4
738,Jason Faulkner,Laptop,2020-01-17,3031.08,4
739,William Bates,Tablet,2020-05-04,881.68,3
740,Audrey Hoffman,Teclado,2020-06-06,140.16,5
741,Brett Butler,Impressora,2022-11-12,970.39,5
742,Michelle Lloyd,Impressora,2022-07-20,756.17,3
743,Richard Jackson,Laptop,2021-11-09,2627.25,2
744,Kimberly Shaw,Monitor,2023-02-27,1226.91,2
745,Alyssa Cooke,Tablet,2023-03-04,670.72,4
746,Felicia Grant,Câmera,2020-01-14,3645.91,2
747,Nathan Ward,Teclado,2023-06-04,271.24,3
748,Jason Wade,Mouse,2022-12-08,91.05,1
749,Brittany Harris,Teclado,2023-01-07,315.75,2
750,Elizabeth Davis,Mouse,2021-06-05,132.1,2
751,Andrew Morales,Roteador,2021-08-26,303.07,1
752,Kenneth Williams,Câmera,2022-05-13,3795.17,1
753,Jonathan Williams,Câmera,2022-10-25,3363.01,3
754,Stephen Hodge,Mouse,2021-12-02,142.07,3
755,Jordan Cooper,Roteador,2020-12-18,213.43,1
756,Erica Ochoa,Fone de Ouvido,2023-01-05,136.66,4
757,Michael Howe,Impressora,2021-08-31,879.2,3
758,Brianna Mccarthy,Monitor,2022-01-12,1530.68,3
759,Larry Thomas,Roteador,2020-12-26,154.53,3
760,Nicholas Ramirez,Laptop,2021-07-13,1656.23,1
761,Cheryl Ramirez,Tablet,2020-04-25,2300.95,2
762,Regina Wilson,Impressora,2022-03-21,531.67,3
763,Anthony Harper,Teclado,2021-09-27,350.22,2
764,Charles Gutierrez,Teclado,2023-07-05,316.27,1
765,Bridget Rodriguez,Celular,2022-12-30,2028.18,4
766,Andrea Marshall,Mouse,2022-02-07,154.85,1
767,Thomas Johnson,Monitor,2023-04-15,795.5,1
768,Dr. Erica Cross,Monitor,2021-12-18,1732.93,5
769,Regina Dennis,Celular,2022-05-27,2258.73,3
770,Nichole Hill,Tablet,2023-07-16,1172.37,3
771,Frances Ballard,Impressora,2022-04-10,893.71,5
772,Andrea Liu,Teclado,2020-09-05,196.84,5
773,Duane Alvarez,Laptop,2020-01-29,2975.58,1
774,Mark Meadows,Mouse,2021-02-09,62.11,5
775,Michael Durham,Laptop,2023-08-01,2312.95,5
776,David Adams,Impressora,2023-12-28,831.64,3
777,Veronica Salinas,Tablet,2023-10-08,1156.67,5
778,Howard Garrison,Roteador,2020-10-08,533.42,1
779,Patrick Bullock,Impressora,2022-03-06,616.45,3
780,Carl Morris,Monitor,2021-08-02,1062.58,2
781,Joseph Cline,Roteador,2021-02-25,184.06,1
782,Connie Weber,Fone de Ouvido,2021-01-08,257.02,1
783,Kaitlyn Robles,Monitor,2021-10-08,1180.47,2
784,Michael Cain,Teclado,2022-03-07,307.4,1
785,Brian Hernandez,Celular,2023-04-17,1941.14,2
786,Riley Costa,Monitor,2021-03-09,1371.87,3
787,William Edwards,Mouse,2021-02-05,159.37,5
788,William Cobb,Teclado,2021-04-03,376.41,5
789,Kenneth Rhodes,Câmera,2022-01-10,2904.38,3
790,Jerry Carr,Roteador,2021-08-30,571.92,1
791,Wyatt Wilson,Laptop,2022-07-08,3753.6,3
792,Nancy Robbins DDS,Fone de Ouvido,2023-01-17,290.36,5
793,Hannah Romero,Fone de Ouvido,2022-04-01,152.92,4
794,Tony Moore,Monitor,2022-01-27,1924.83,2
795,Christopher Roman,Fone de Ouvido,2023-02-19,168.46,4
796,Jessica Gibson,Roteador,2023-11-11,170.44,2
797,Zachary Clark,Monitor,2022-05-05,1789.78,2
798,Jennifer Rollins,Monitor,2020-12-13,690.86,1
799,Yolanda Lee,Laptop,2021-06-10,2874.04,1
800,Adrienne Griffin,Roteador,2023-12-18,381.84,3
801,Sharon Jones,Impressora,2022-07-21,648.68,4
802,Patty Jones,Monitor,2020-06-18,829.55,1
803,Christy Davis,Tablet,2021-06-19,1906.32,3
804,Chelsea Hall,Mouse,2021-07-15,80.15,4
805,Anthony Gutierrez,Tablet,2020-02-09,1743.03,5
806,Jennifer Ellis,Tablet,2020-11-20,2213.26,4
807,Donna Scott,Celular,2020-02-02,882.8,5
808,Raymond Rich,Monitor,2021-11-30,1890.83,4
809,Rachel Wilson,Fone de Ouvido,2022-05-20,168.54,5
810,John Mendoza,Fone de Ouvido,2022-08-02,64.37,2
811,Jordan Mcdonald,Fone de Ouvido,2020-07-13,289.97,1
812,Justin Crosby,Tablet,2021-12-28,2171.36,5
813,David Murray,Câmera,2020-11-26,1262.63,4
814,Olivia Glass,Mouse,2020-06-22,124.01,3
815,Rachael Frank,Laptop,2021-03-01,3186.77,4
816,Amber Hall,Roteador,2020-09-24,460.81,2
817,Joshua Jordan,Tablet,2023-10-07,1516.23,5
818,Bryan Bright,Fone de Ouvido,2020-10-14,223.38,4
819,James Holden,Monitor,2020-08-12,649.78,3
820,Shane Gibson,Laptop,2023-06-19,3665.44,1
821,Joseph Stein,Roteador,2023-01-11,567.27,1
822,Patrick Moore,Laptop,2023-04-28,2626.48,1
823,Jennifer Hernandez,Tablet,2020-11-29,2086.1,4
824,Kim Garcia,Tablet,2021-02-20,881.63,4
825,Carol Baldwin,Laptop,2021-07-31,2961.13,5
826,Jennifer Berry,Monitor,2022-06-17,521.46,1
827,Robert Flores,Impressora,2020-04-14,549.43,2
828,Antonio Oconnell,Tablet,2023-03-20,1584.51,1
829,Jennifer Bridges,Roteador,2022-04-22,460.69,4
830,Stephanie Bradford,Celular,2023-01-11,1395.99,5
831,Benjamin Howard,Monitor,2021-10-28,1120.48,5
832,Joshua Strickland,Monitor,2022-12-11,1108.15,3
833,Melissa Taylor,Monitor,2022-12-22,982.9,4
834,Dennis Chen,Teclado,2020-05-18,275.26,5
835,Sean Ramsey,Tablet,2023-01-19,1788.12,4
836,Linda Cowan,Monitor,2023-03-10,1477.66,5
837,Joshua Harper,Impressora,2023-08-31,1166.61,1
838,John Cannon Jr.,Fone de Ouvido,2022-10-22,245.78,2
839,Stephanie Curry,Tablet,2023-02-25,2097.23,3
840,Jacqueline Sanchez,Câmera,2023-06-30,1648.54,4
841,Natalie Green,Laptop,2022-09-12,3531.26,4
842,Angela Roberts,Monitor,2023-11-13,1664.68,5
843,Brittany Terrell,Monitor,2022-10-11,757.89,5
844,Wayne Ortiz,Impressora,2022-03-03,529.07,5
845,Kara Snyder,Impressora,2023-06-23,507.74,1
846,Mr. James House,Laptop,2020-07-21,2907.06,2
847,Marcus Murillo,Laptop,2021-04-08,3848.79,5
848,Andrew Evans,Impressora,2022-08-21,841.28,5
849,Jeremy Hill,Roteador,2020-05-02,148.33,4
850,Brandon Barnes,Tablet,2022-05-30,2302.36,4
851,Diane Padilla,Mouse,2022-02-01,50.31,3
852,Julia Chapman,Monitor,2023-03-05,1990.4,1
853,Kyle Graves,Câmera,2022-04-05,2974.37,3
854,Kayla Butler,Teclado,2020-09-02,242.02,1
855,Wendy Campbell,Teclado,2022-08-23,338.01,4
856,Angelica Edwards,Roteador,2022-03-21,571.48,2
857,Denise Rodriguez,Laptop,2022-02-22,1645.61,3
858,Jose Hopkins Jr.,Tablet,2023-08-31,786.26,5
859,Jacqueline Smith,Celular,2020-08-10,1147.59,5
860,Rachel Mccarthy,Monitor,2020-01-18,1210.19,3
861,Michael Walker,Laptop,2021-08-27,3900.64,5
862,Angela Barrera,Monitor,2023-08-08,1355.46,1
863,Jenny Jones,Laptop,2022-09-24,3982.73,4
864,Kenneth Johnson,Monitor,2021-07-18,1075.06,1
865,Mrs. Felicia Mccarthy,Fone de Ouvido,2023-09-21,74.54,1
866,Kevin Cunningham,Celular,2023-12-12,1982.44,1
867,Rebekah Bennett,Fone de Ouvido,2022-05-27,238.95,4
868,Shaun Randolph,Celular,2021-02-07,1833.95,5
869,Dr. Patricia Miller DVM,Impressora,2023-06-17,1189.51,3
870,Mark Allen,Monitor,2021-07-05,1769.45,3
871,Teresa Rogers,Teclado,2020-10-11,361.69,4
872,Michael Ruiz,Fone de Ouvido,2020-04-10,296.54,3
873,Mr. Robert Henderson III,Mouse,2023-09-19,141.64,4
874,James Harris,Laptop,2023-04-26,2533.1,2
875,Teresa Davis,Teclado,2021-07-30,220.47,4
876,Gregory Fleming,Roteador,2023-12-01,416.25,2
877,Kathryn Glass,Impressora,2020-10-28,1110.03,5
878,Scott Perry,Câmera,2022-04-25,1253.28,1
879,Martin Booker,Roteador,2021-03-29,141.68,4
880,Sarah Dennis,Celular,2021-03-27,2293.9,2
881,Nathan Lynch,Celular,2023-06-26,2429.04,3
882,Anthony Miranda,Monitor,2021-05-02,600.73,4
883,Jeffrey Graves,Celular,2021-05-03,2053.94,1
884,Michael Pierce,Teclado,2022-04-11,235.4,2
885,Kimberly Miller,Mouse,2021-10-01,88.31,3
886,Brandon Vargas,Tablet,2021-08-18,1893.28,1
887,Denise Osborne,Tablet,2023-02-04,1466.95,4
888,Sharon Taylor,Celular,2020-09-05,881.86,2
889,Tonya Moore,Fone de Ouvido,2022-10-05,75.25,1
890,Amy Frey,Celular,2022-11-05,2438.66,5
891,Philip Madden,Impressora,2020-07-17,1039.52,1
892,Diana Eaton,Roteador,2021-09-25,166.51,4
893,Kimberly Greer,Mouse,2022-10-21,53.01,2
894,Michael Harris DDS,Tablet,2023-09-10,1989.59,2
895,Alicia Russell,Roteador,2023-10-02,123.23,3
896,Travis Ortiz,Mouse,2020-03-09,169.06,1
897,Donald Key,Mouse,2022-06-03,150.97,5
898,Anna Davis,Teclado,2022-08-20,336.01,5
899,Dr. Madison Williams,Mouse,2021-01-13,55.46,4
900,Larry Tyler,Celular,2023-09-06,987.87,4
901,Gabrielle Steele,Mouse,2021-11-23,100.85,4
902,Susan Taylor,Impressora,2020-02-17,338.66,3
903,Donna Aguirre,Celular,2022-06-10,988.45,4
904,Kathy Johnson,Fone de Ouvido,2022-07-11,235.25,5
905,Ann Sandoval,Monitor,2022-02-27,1193.55,1
906,Sherry Cole,Roteador,2020-08-20,143.58,2
907,Jerry Klein,Celular,2023-01-21,1366.35,1
908,James Griffin,Câmera,2022-11-11,1221.7,3
909,Dakota Cherry,Câmera,2022-01-22,4532.21,3
910,Frank Carter,Fone de Ouvido,2022-11-18,77.9,3
911,Cynthia Lambert DVM,Fone de Ouvido,2022-09-02,112.74,1
912,Robert Wells,Monitor,2022-11-24,1307.03,4
913,Mariah Byrd,Impressora,2020-11-07,919.82,1
914,Antonio Vega,Fone de Ouvido,2022-01-25,255.63,4
915,Elizabeth Poole,Tablet,2021-12-04,2481.35,5
916,Jennifer Jimenez,Impressora,2023-06-05,390.4,2
917,Trevor Simmons,Câmera,2021-05-24,2863.1,3
918,Nicholas Williams,Roteador,2023-12-01,107.36,1
919,Tammy Higgins,Roteador,2023-12-30,456.77,2
920,Timothy Short,Monitor,2022-08-19,1204.93,4
921,Willie Francis,Fone de Ouvido,2021-09-05,214.72,3
922,Julie Reed,Tablet,2022-01-25,1319.91,3
923,Jennifer Mcclure,Teclado,2023-10-20,146.25,4
924,William West,Laptop,2020-04-07,2798.64,5
925,Jennifer Webb,Teclado,2022-01-08,277.48,1
926,Sabrina Obrien,Laptop,2021-07-19,2809.87,3
927,John Phillips,Teclado,2022-12-17,345.09,5
928,Kari Roy,Fone de Ouvido,2022-06-08,182.71,3
929,Morgan Pena,Roteador,2020-02-26,449.8,1
930,Crystal Lopez,Laptop,2022-03-04,1594.27,4
931,Joshua Rivera,Laptop,2020-09-20,2555.55,3
932,Christopher Hamilton,Fone de Ouvido,2021-01-20,160.47,1
933,William Rose,Mouse,2022-09-22,148.68,2
934,Jonathan Brooks,Laptop,2021-03-19,1963.44,1
935,Amanda Schneider,Roteador,2022-07-24,285.94,1
936,Cindy Brown,Roteador,2020-11-10,400.24,2
937,Justin Peters,Monitor,2022-07-22,775.6,5
938,Jason Collins,Teclado,2021-01-15,346.29,5
939,Brenda Ponce,Fone de Ouvido,2022-10-06,194.61,2
940,Dr. Randall Robertson,Impressora,2022-11-26,873.52,4
941,Joshua Cardenas,Tablet,2022-04-13,735.31,2
942,John Gonzales,Monitor,2022-07-15,1683.76,3
943,Paul Long,Fone de Ouvido,2021-01-20,272.67,1
944,Mr. Scott Blake,Laptop,2023-06-21,2440.18,2
945,Jeremy Thompson,Impressora,2022-08-12,1127.77,2
946,Brad Martin,Câmera,2023-06-25,1587.08,1
947,Douglas Lee,Monitor,2021-09-19,1284.03,3
